Variable Values			
Question		Value	Label
H117	( H1) H1.	請問您過去一年參加過哪些類型的表演藝術活動（包含線上觀賞／實體參與）？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C17 - 科技表演藝術（結合5G、AR、VR、3D投影等科技）	0	No
	#N/A	1	Yes
H118	( H1) H1.	請問您過去一年參加過哪些類型的表演藝術活動（包含線上觀賞／實體參與）？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C18 - 相聲	0	No
	#N/A	1	Yes
H119	( H1) H1.	請問您過去一年參加過哪些類型的表演藝術活動（包含線上觀賞／實體參與）？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C19 - 脫口秀／單口喜劇	0	No
	#N/A	1	Yes
H122	( H1) H1.	請問您過去一年參加過哪些類型的表演藝術活動（包含線上觀賞／實體參與）？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C103 - 其他－魔術	0	No
	#N/A	1	Yes
H124	( H1) H1.	請問您過去一年參加過哪些類型的表演藝術活動（包含線上觀賞／實體參與）？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C98 - 其他	0	No
	#N/A	1	Yes
H125	( H1) H1.	請問您過去一年參加過哪些類型的表演藝術活動（包含線上觀賞／實體參與）？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C99 - 以上都沒有參加過	0	No
	#N/A	1	Yes
H21	( H2) H2.	請問您過去一年參加過哪些形式的表演藝術活動？（可複選）: C1 - 線上展演參與／觀賞	0	No
	#N/A	1	Yes
H22	( H2) H2.	請問您過去一年參加過哪些形式的表演藝術活動？（可複選）: C2 - 實體活動參與／觀賞	0	No
	#N/A	1	Yes
H3c	( H3c) H3c.請問整體來說，您過去一年參加過幾次表演藝術活動（包含線上展演／實體活動）？（單選）	1	1次
	#N/A	2	2次
	#N/A	3	3次
	#N/A	4	4次
	#N/A	5	5次
	#N/A	6	6-10次
	#N/A	7	11次（含）以上
H3_C1_slice	( H3[{C1}].slice) H3ab.請問您過去一年參加過幾次線上表演藝術活動？（單選）	1	1次
	#N/A	2	2次
	#N/A	3	3次
	#N/A	4	4次
	#N/A	5	5次
	#N/A	6	6-10次
	#N/A	7	11次（含）以上
H3_C2_slice	( H3[{C2}].slice) H3ab.請問您過去一年參加過幾次實體表演藝術活動？（單選）	1	1次
	#N/A	2	2次
	#N/A	3	3次
	#N/A	4	4次
	#N/A	5	5次
	#N/A	6	6-10次
	#N/A	7	11次（含）以上
H4c	( H4c) H4c.請問整體來說，您過去一年參與表演藝術活動（包含線上展演／實體活動）花費多少錢？不包含由家人／朋友／伴侶支付的費用，請針對自己支付的費用作答。（單選）	1	自己沒有付費、免費活動、公關票、親友支付等
	#N/A	2	1-500元
	#N/A	3	501-1000元
	#N/A	4	1001-1500元
	#N/A	5	1501-2000元
	#N/A	6	2001-2500元
	#N/A	7	2501-3000元
	#N/A	8	3001-3500元
	#N/A	9	3501-4000元
	#N/A	10	4001-4500元
	#N/A	11	4501-5000元
	#N/A	12	5001-6000元
	#N/A	13	6001-7000元
	#N/A	14	7001-8000元
	#N/A	15	8001-9000元
	#N/A	16	9001-10000元
	#N/A	17	10001元及以上
H4_C1_slice	( H4[{C1}].slice) H4ab.請問您過去一年參與線上表演藝術活動花費多少錢？不包含由家人／朋友／伴侶支付的費用，請針對自己支付的費用作答。（單選）	1	自己沒有付費、免費活動、公關票、親友支付等
	#N/A	2	1-500元
	#N/A	3	501-1000元
	#N/A	4	1001-1500元
	#N/A	5	1501-2000元
	#N/A	6	2001-2500元
	#N/A	7	2501-3000元
	#N/A	8	3001-3500元
	#N/A	9	3501-4000元
	#N/A	10	4001-4500元
	#N/A	11	4501-5000元
	#N/A	12	5001-6000元
	#N/A	13	6001-7000元
	#N/A	14	7001-8000元
	#N/A	15	8001-9000元
	#N/A	16	9001-10000元
	#N/A	17	10001元及以上
H4_C2_slice	( H4[{C2}].slice) H4ab.請問您過去一年參與實體表演藝術活動花費多少錢？不包含由家人／朋友／伴侶支付的費用，請針對自己支付的費用作答。（單選）	1	自己沒有付費、免費活動、公關票、親友支付等
	#N/A	2	1-500元
	#N/A	3	501-1000元
	#N/A	4	1001-1500元
	#N/A	5	1501-2000元
	#N/A	6	2001-2500元
	#N/A	7	2501-3000元
	#N/A	8	3001-3500元
	#N/A	9	3501-4000元
	#N/A	10	4001-4500元
	#N/A	11	4501-5000元
	#N/A	12	5001-6000元
	#N/A	13	6001-7000元
	#N/A	14	7001-8000元
	#N/A	15	8001-9000元
	#N/A	16	9001-10000元
	#N/A	17	10001元及以上
H501	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C1 - 電視（包含節目與電視廣告）	0	No
	#N/A	1	Yes
H502	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C2 - 廣播（包含節目與廣播廣告）	0	No
	#N/A	1	Yes
H503	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C3 - 報章雜誌（包含紙本與數位形式）	0	No
	#N/A	1	Yes
H504	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C4 - 新聞媒體（如電視新聞、Yahoo線上新聞）	0	No
	#N/A	1	Yes
H505	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C5 - 網路論壇（如PTT、mobile 01、Dcard）	0	No
	#N/A	1	Yes
H506	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C6 - 影音串流（如影視OTT Netflix、音樂串流KKBOX、Spotify等）	0	No
	#N/A	1	Yes
H507	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C7 - 影音社交（如YouTube、TikTok抖音）	0	No
	#N/A	1	Yes
H508	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C8 - 社群網路（如Facebook、Instagram、X、Threads）	0	No
	#N/A	1	Yes
H509	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C9 - 通訊軟體（如Line、WhatsApp）	0	No
	#N/A	1	Yes
H510	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C10 - 親友討論／推薦	0	No
	#N/A	1	Yes
H511	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C11 - 其他廣告（如戶外廣告、捷運廣告、傳單等）	0	No
	#N/A	1	Yes
H512	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C12 - Podcast	0	No
	#N/A	1	Yes
H513	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C13 - 藝文場所（如表演廳、博物館、展覽等）	0	No
	#N/A	1	Yes
H514	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C14 - 網路搜尋（如Google、Yahoo）	0	No
	#N/A	1	Yes
H515	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C21 - 售票網／活動平台	0	No
	#N/A	1	Yes
H516	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C16 - 圖書館	0	No
	#N/A	1	Yes
H517	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C22 - 書店／閱讀平台（如博客來、讀墨Readmoo、webtoon）	0	No
	#N/A	1	Yes
H518	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C18 - 網紅KOL推薦／部落格（Blog）文章	0	No
	#N/A	1	Yes
H519	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C19 - 作者／製作／發行團隊官方資訊（官網、電子報等）	0	No
	#N/A	1	Yes
H520	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C20 - 學校／校園資源	0	No
	#N/A	1	Yes
H523	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C98 - 其他	0	No
	#N/A	1	Yes
H524	( H5) H5.	請問您平常從下列哪些管道接觸到表演藝術活動的資訊？（可複選）: C99 - 平常沒有留意這個領域的資訊	0	No
	#N/A	1	Yes
H601	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C1 - 古典音樂	0	No
	#N/A	1	Yes
H602	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C2 - 傳統音樂	0	No
	#N/A	1	Yes
H603	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C3 - 爵士音樂／世界音樂	0	No
	#N/A	1	Yes
H604	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C4 - 合唱／獨唱	0	No
	#N/A	1	Yes
H605	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C5 - 音樂劇／歌舞劇	0	No
	#N/A	1	Yes
H606	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C6 - 現代戲劇	0	No
	#N/A	1	Yes
H607	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C7 - 偶戲（布袋戲、皮影戲、魁儡戲等）	0	No
	#N/A	1	Yes
H608	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C8 - 地方戲曲（歌仔戲、京劇、客家戲等）	0	No
	#N/A	1	Yes
H609	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C9 - 民俗技藝	0	No
	#N/A	1	Yes
H610	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C10 - 馬戲雜技	0	No
	#N/A	1	Yes
H611	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C11 - 芭蕾舞	0	No
	#N/A	1	Yes
H612	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C12 - 現代舞	0	No
	#N/A	1	Yes
H613	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C13 - 傳統舞蹈	0	No
	#N/A	1	Yes
H614	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C14 - 流行舞蹈／街舞	0	No
	#N/A	1	Yes
H615	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C15 - 親子表演／兒童劇團	0	No
	#N/A	1	Yes
H616	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C16 - 跨領域表演藝術（結合多種領域的表演）	0	No
	#N/A	1	Yes
H617	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C17 - 科技表演藝術（結合5G、AR、VR、3D投影等科技）	0	No
	#N/A	1	Yes
H618	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C18 - 相聲	0	No
	#N/A	1	Yes
H619	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C19 - 脫口秀／單口喜劇	0	No
	#N/A	1	Yes
H620	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C20 - 國際知名表演（如「貓」、柏林愛樂、太陽馬戲團、愛爾蘭踢踏舞團等）	0	No
	#N/A	1	Yes
H622	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C103 - 其他－魔術	0	No
	#N/A	1	Yes
H623	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C98 - 其他	0	No
	#N/A	1	Yes
H624	( H6) H6.	請問您未來有興趣付費觀賞哪些表演藝術活動？不包含流行音樂類的演唱會、音樂祭、音樂節等。（可複選）: C99 - 以上都沒興趣付費	0	No
	#N/A	1	Yes
H7_C1_slice	( H7[{C1}].slice) H7. 請問下列六種類型的表演藝術活動（不論線上觀賞或實體參與），您『最高』願意付多少錢觀賞一檔表演節目（一張票的價格）？音樂類(古典音樂／傳統音樂／爵士音樂／世界音樂／合唱／獨唱) :	1	200元以下
	#N/A	2	201-400元
	#N/A	3	401-600元
	#N/A	4	601-800元
	#N/A	5	801-1000元
	#N/A	6	1001-1500元
	#N/A	7	1501-2000元
	#N/A	8	2001-2500元
	#N/A	9	2501-3000元
	#N/A	10	3001-3500元
	#N/A	11	3501-4000元
	#N/A	12	4001-4500元
	#N/A	13	4501-5000元
	#N/A	14	5001元及以上
H7_C2_slice	( H7[{C2}].slice) H7. 請問下列六種類型的表演藝術活動（不論線上觀賞或實體參與），您『最高』願意付多少錢觀賞一檔表演節目（一張票的價格）？戲劇類(音樂劇／歌舞劇／現代戲劇／馬戲雜技／親子表演／兒童劇團／相聲／脫口秀／單口喜劇) :	1	200元以下
	#N/A	2	201-400元
	#N/A	3	401-600元
	#N/A	4	601-800元
	#N/A	5	801-1000元
	#N/A	6	1001-1500元
	#N/A	7	1501-2000元
	#N/A	8	2001-2500元
	#N/A	9	2501-3000元
	#N/A	10	3001-3500元
	#N/A	11	3501-4000元
	#N/A	12	4001-4500元
	#N/A	13	4501-5000元
	#N/A	14	5001元及以上
H7_C3_slice	( H7[{C3}].slice) H7. 請問下列六種類型的表演藝術活動（不論線上觀賞或實體參與），您『最高』願意付多少錢觀賞一檔表演節目（一張票的價格）？傳統類(偶戲/地方戲曲／民俗技藝) :	1	200元以下
	#N/A	2	201-400元
	#N/A	3	401-600元
	#N/A	4	601-800元
	#N/A	5	801-1000元
	#N/A	6	1001-1500元
	#N/A	7	1501-2000元
	#N/A	8	2001-2500元
	#N/A	9	2501-3000元
	#N/A	10	3001-3500元
	#N/A	11	3501-4000元
	#N/A	12	4001-4500元
	#N/A	13	4501-5000元
	#N/A	14	5001元及以上
H7_C4_slice	( H7[{C4}].slice) H7. 請問下列六種類型的表演藝術活動（不論線上觀賞或實體參與），您『最高』願意付多少錢觀賞一檔表演節目（一張票的價格）？舞蹈類(芭蕾舞／現代舞／傳統舞蹈／流行舞蹈／街舞) :	1	200元以下
	#N/A	2	201-400元
	#N/A	3	401-600元
	#N/A	4	601-800元
	#N/A	5	801-1000元
	#N/A	6	1001-1500元
	#N/A	7	1501-2000元
	#N/A	8	2001-2500元
	#N/A	9	2501-3000元
	#N/A	10	3001-3500元
	#N/A	11	3501-4000元
	#N/A	12	4001-4500元
	#N/A	13	4501-5000元
	#N/A	14	5001元及以上
H7_C5_slice	( H7[{C5}].slice) H7. 請問下列六種類型的表演藝術活動（不論線上觀賞或實體參與），您『最高』願意付多少錢觀賞一檔表演節目（一張票的價格）？科技表演藝術類(結合5G／AR／VR／3D投影等表演) :	1	200元以下
	#N/A	2	201-400元
	#N/A	3	401-600元
	#N/A	4	601-800元
	#N/A	5	801-1000元
	#N/A	6	1001-1500元
	#N/A	7	1501-2000元
	#N/A	8	2001-2500元
	#N/A	9	2501-3000元
	#N/A	10	3001-3500元
	#N/A	11	3501-4000元
